lead_date,lead_id,partner_id,subpartner_id,subpartner_name,lost_reason,source_country_short_name,source_country,state,state_updated,city_name,country_name,partner_state,repeat,repeat_all,singular_id
"July 14, 2025","3,068,643","63,645","63,645",University College London,Parent lead already present,AE,United Arab Emirates,lost,lost,London,United Kingdom,repeat,true,true,
"September 4, 2025","3,205,550","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"July 22, 2025","3,083,954","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"July 28, 2025","3,098,156","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,Wembley,United Kingdom,repeat,true,true,
"August 17, 2025","3,151,667","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 16, 2025","3,233,407","63,645","63,645",University College London,,LK,Sri Lanka,won,won,London,United Kingdom,booked,false,false,
"August 21, 2025","3,164,503","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"September 2, 2025","3,199,551","63,645","63,645",University College London,Parent lead already present,HU,Hungary,lost,lost,London,United Kingdom,repeat,true,true,
"August 19, 2025","3,159,637","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,Wembley,United Kingdom,repeat,true,true,
"August 29, 2025","3,189,077","63,645","63,645",University College London,Parent lead already present,RW,Rwanda,lost,lost,London,United Kingdom,repeat,true,true,
"August 17, 2025","3,151,572","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 16, 2025","3,235,470","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,Wembley,United Kingdom,repeat,true,true,
"July 19, 2025","3,079,033","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 16, 2025","3,148,355","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 28, 2025","3,187,676","63,645","63,645",University College London,Parent lead already present,SE,Sweden,lost,lost,London,United Kingdom,repeat,true,true,
"August 11, 2025","3,132,131","63,645","63,645",University College London,Family stay,MY,Malaysia,lost,lost,London,United Kingdom,not_booked,false,false,
"September 9, 2025","3,216,723","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 3, 2025","3,200,788","63,645","63,645",University College London,,DE,Germany,disputed,Processing,London,United Kingdom,engaged,false,true,
"August 22, 2025","3,167,201","63,645","63,645",University College London,,GB,United Kingdom,won,won,London,United Kingdom,booked,false,false,
"August 8, 2025","3,125,161","63,645","63,645",University College London,Parent lead already present,ID,Indonesia,lost,lost,London,United Kingdom,repeat,true,true,
"August 30, 2025","3,190,872","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"August 19, 2025","3,156,310","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"September 16, 2025","3,233,504","63,645","63,645",University College London,Parent lead already present,ZA,South Africa,lost,lost,London,United Kingdom,repeat,true,true,
"September 10, 2025","3,219,549","63,645","63,645",University College London,,EG,Egypt,won,won,London,United Kingdom,booked,false,false,
"August 16, 2025","3,147,575","63,645","63,645",University College London,,GB,United Kingdom,won,won,London,United Kingdom,booked,false,false,
"July 18, 2025","3,076,036","63,645","63,645",University College London,,CA,Canada,won,won,London,United Kingdom,booked,false,false,
"August 25, 2025","3,177,565","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"September 8, 2025","3,214,941","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 14, 2025","3,230,877","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 25, 2025","3,178,191","63,645","63,645",University College London,Parent lead already present,DE,Germany,lost,lost,London,United Kingdom,repeat,true,true,
"August 14, 2025","3,139,328","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 22, 2025","3,169,431","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 11, 2025","3,223,557","63,645","63,645",University College London,Not responded,US,United States,lost,lost,London,United Kingdom,not_booked,false,false,
"September 2, 2025","3,199,963","63,645","63,645",University College London,Parent lead already present,ID,Indonesia,lost,lost,London,United Kingdom,repeat,true,true,
"August 17, 2025","3,151,838","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 16, 2025","3,146,366","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"August 16, 2025","3,148,614","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 8, 2025","3,123,503","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 17, 2025","3,149,991","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 1, 2025","3,196,094","63,645","63,645",University College London,Parent lead already present,AU,Australia,lost,lost,Wembley,United Kingdom,repeat,true,true,
"August 4, 2025","3,112,981","63,645","63,645",University College London,Parent lead already present,CA,Canada,lost,lost,London,United Kingdom,repeat,true,true,
"July 21, 2025","3,082,771","63,645","63,645",University College London,Not responded,KR,"Korea, Republic of",lost,lost,London,United Kingdom,not_booked,false,false,
"July 15, 2025","3,070,769","63,645","63,645",University College London,Parent lead already present,AE,United Arab Emirates,lost,lost,London,United Kingdom,repeat,true,true,
"August 8, 2025","3,123,495","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 23, 2025","3,173,090","63,645","63,645",University College London,Enquired just for cashback/offers,SA,Saudi Arabia,lost,lost,London,United Kingdom,not_booked,false,false,
"September 14, 2025","3,230,716","63,645","63,645",University College London,Booked directly on the property website,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"September 29, 2025","3,260,965","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"August 14, 2025","3,139,613","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"July 17, 2025","3,073,566","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"July 16, 2025","3,071,457","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"July 19, 2025","3,079,035","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 26, 2025","3,178,662","63,645","63,645",University College London,Living with relatives,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,true,
"July 21, 2025","3,082,850","63,645","63,645",University College London,Parent lead already present,HK,Hong Kong,lost,lost,London,United Kingdom,repeat,true,true,
"September 4, 2025","3,206,135","63,645","63,645",University College London,Repeat lead,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,false,true,
"August 17, 2025","3,151,804","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"September 1, 2025","3,196,218","63,645","63,645",University College London,Parent lead already present,AU,Australia,lost,lost,London,United Kingdom,repeat,true,true,
"July 26, 2025","3,092,888","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 31, 2025","3,194,907","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"August 27, 2025","3,182,512","63,645","63,645",University College London,Budget too low,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"August 18, 2025","3,155,354","63,645","63,645",University College London,Repeat lead,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,false,false,
"September 12, 2025","3,224,779","63,645","63,645",University College London,Parent lead already present,ZA,South Africa,lost,lost,London,United Kingdom,repeat,true,true,
"September 13, 2025","3,227,375","63,645","63,645",University College London,Parent lead already present,HK,Hong Kong,lost,lost,London,United Kingdom,repeat,true,true,
"September 15, 2025","3,232,966","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,London,United Kingdom,repeat,true,true,
"August 26, 2025","3,178,970","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"July 18, 2025","3,076,037","63,645","63,645",University College London,Parent lead already present,CA,Canada,lost,lost,London,United Kingdom,repeat,true,true,
"August 28, 2025","3,186,299","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 12, 2025","3,224,682","63,645","63,645",University College London,Parent lead already present,ZA,South Africa,lost,lost,London,United Kingdom,repeat,true,true,
"November 10, 2025","3,304,978","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 28, 2025","3,186,272","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 8, 2025","3,215,890","63,645","63,645",University College London,Student Finance Issues,HK,Hong Kong,lost,lost,London,United Kingdom,not_booked,false,true,
"September 5, 2025","3,206,584","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 17, 2025","3,151,822","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 7, 2025","3,212,805","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 14, 2025","3,139,310","63,645","63,645",University College London,Booked on Campus,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
